absolute_length_error_physical_um,absolute_length_error_regression_voxels,annotation_index,center_distance_raw_voxels,corrected_nematic_axis_error_deg,evaluated,event_id,inference_raw_m,inference_raw_t,inference_raw_x,inference_raw_y,inference_raw_z,inference_regression_m,inference_regression_t,inference_regression_x,inference_regression_y,inference_regression_z,legacy_raw_absolute_length_error_voxels,legacy_raw_corrected_nematic_axis_error_deg,legacy_raw_evaluated,mode,model,pair_index,predicted_axis_physical_x,predicted_axis_physical_y,predicted_axis_physical_z,predicted_length_physical_um,predicted_length_regression_voxels,production_quaternion_error_deg,profile,reported_pair_count,scope,segmentation_event_id,target_candidate_count,target_center_distance_raw_voxels,training_consistent_minus_legacy_angle_deg,training_consistent_minus_legacy_length_error_voxels,true_axis_physical_x,true_axis_physical_y,true_axis_physical_z,true_length_physical_um,true_length_regression_voxels
3.9781707803423263,3.9781707803423263,15,0.7071067811865476,34.20911597046558,True,movie2:2:15,0.0,2.0,163.0,96.0,74.0,0.0,2.0,148.982,87.744,67.636,4.84261644222811,69.49777068314948,True,all_groundtruth_centers,original_epoch_098,10,0.20775898425350042,0.8727265344846863,0.44179701274262095,11.578178405761717,11.578178405761719,36.641012275872015,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:10,1,0.7071067811865476,-35.2886547126839,-0.8644456618857834,0.4499770510272496,0.4499770510272496,0.7713892059768792,15.556349186104043,15.556349186104045
1.9413331960079336,1.9413331960079336,14,0.5,23.817263492410948,True,movie2:2:14,0.0,2.0,165.0,128.0,76.0,0.0,2.0,150.81,116.992,69.464,0.3141529668079208,18.554014303968973,True,all_groundtruth_centers,original_epoch_098,11,0.7802986159329163,0.4403692601799715,0.4440821823285863,12.757987022399902,12.757987022399902,25.48994700300738,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:11,1,0.5,5.263249188441975,1.6271802292000128,0.6471502443935288,0.18490006222462543,0.7396002488985017,10.816653826391969,10.816653826391969
1.0032084929288079,1.0032084929288079,19,0.5,39.877306320553984,True,movie2:2:19,0.0,2.0,167.0,146.0,136.0,0.0,2.0,152.638,133.44400000000002,124.304,2.612953168836052,35.143185558016775,True,all_groundtruth_centers,original_epoch_098,12,0.9328625621408736,-0.10603184513057037,0.344274146537569,12.889235496520996,12.889235496520996,78.7889833034818,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:12,1,0.5,4.734120762537209,-1.609744675907244,-0.5038710212502906,0.0,-0.8637789033914809,13.892443989449804,13.892443989449804
5.3157375848351585,5.3157375848351585,27,0.5,10.814998554243285,True,movie2:2:27,0.0,2.0,170.0,220.0,91.0,0.0,2.0,155.38,201.08,83.174,6.857151969909925,3.1366393406524145,True,all_groundtruth_centers,original_epoch_098,13,0.4263963140492742,0.7339395600490312,0.5286954752598394,11.115939140319824,11.115939140319824,16.26560958735621,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:13,1,0.5,7.678359213590871,-1.5414143850747664,0.42600642588869525,0.608580616359611,0.669438689121637,16.431676725154983,16.431676725154983
1.631437423951981,1.6314374239519793,21,0.7071067811865476,5.397489497388794,True,movie2:2:21,0.0,2.0,184.0,95.0,64.0,0.0,2.0,168.17600000000002,86.83,58.496,1.7832551988700622,8.94932203641879,True,all_groundtruth_centers,original_epoch_098,14,0.5029563370094631,0.33761429416179173,-0.7956453427499333,10.242904663085938,10.242904663085938,7.43454020252228,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:14,1,0.7071067811865476,-3.551832539029996,-0.1518177749180829,0.42107596131897473,0.336860763515887,-0.8421519226379495,11.874342087037919,11.874342087037917
0.8921954681220488,0.892195468122047,16,0.8660254037844386,6.165796268504354,True,movie2:2:16,0.0,2.0,188.0,167.0,76.0,0.0,2.0,171.832,152.638,69.464,1.328356151119241,2.492671648545357,True,all_groundtruth_centers,original_epoch_098,15,-0.2833556755887378,0.9321300512463461,0.22548420936982305,15.870859146118166,15.870859146118164,10.371264747384608,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:15,1,0.8660254037844386,3.673124619958997,-0.436160682997194,-0.17896499588156806,0.9544799780350297,0.23861999450875743,16.763054614240215,16.76305461424021
1.3117281332019637,1.3117281332019637,7,0.7071067811865476,4.428059422743044,True,movie2:2:7,0.0,2.0,192.0,212.0,88.0,0.0,2.0,175.488,193.768,80.432,0.3669731391793647,15.97617179140953,True,all_groundtruth_centers,original_epoch_098,16,0.8523551335053707,0.4230028119536472,-0.3075050364894031,17.059743881225586,17.059743881225586,5.229714288569957,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:16,1,0.7071067811865476,-11.548112368666487,0.944754994022599,0.8890008920619218,0.38100036875821786,-0.254000261651852,15.748015748023622,15.748015748023622
1.2401277711002674,1.2401277711002674,6,0.5,13.338467651059577,True,movie2:2:6,0.0,2.0,208.0,96.0,43.0,0.0,2.0,190.112,87.744,39.302,1.1995734048587927,13.951584867617688,True,all_groundtruth_centers,original_epoch_098,17,-0.6317591420196768,0.7614307641028051,-0.1452707057612801,13.89261817932129,13.892618179321289,31.043541799039318,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:17,1,0.5,-0.6131172165581109,0.04055436624147468,-0.792982312574065,0.5947367501684605,-0.13216372400831475,15.132745950421558,15.132745950421556
3.0038306000145774,3.0038306000145774,25,0.7071067811865476,12.134526785611703,True,movie2:2:25,0.0,2.0,208.0,126.0,125.0,0.0,2.0,190.112,115.164,114.25,3.0033806209923206,18.36415050191647,True,all_groundtruth_centers,original_epoch_098,18,0.0566405794851487,-0.46957784310116246,0.8810723545907263,13.089646339416504,13.089646339416504,18.635383610880698,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:18,1,0.7071067811865476,-6.229623716304767,0.00044997902225674125,-0.18641092718587707,0.3106848657450127,-0.932054655276559,16.09347693943108,16.09347693943108
0.4190236444355655,0.41902364443556195,5,0.7071067811865476,12.166984983035873,True,movie2:2:5,0.0,2.0,232.0,199.0,115.0,0.0,2.0,212.048,181.886,105.11,1.2594415063740385,11.924232991810515,True,all_groundtruth_centers,original_epoch_098,19,0.8371885736205056,-0.5260206656227323,0.1497249195594401,14.910400390625002,14.910400390625,25.625666889062302,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:19,1,0.7071067811865476,0.24275199122535795,-0.8404178619384766,-0.7590721072564883,0.5520524589744059,-0.34503277891456374,14.491376746189436,14.491376746189438
0.8165048657436245,0.8165048657436227,22,0.7071067811865476,5.983285458506319,True,movie2:2:22,0.0,2.0,248.0,216.0,69.0,0.0,2.0,226.672,197.424,63.066,2.630150226753459,14.368802781492645,True,all_groundtruth_centers,original_epoch_098,20,-0.570174393786243,0.236022494505606,0.7868891553184868,12.374401092529297,12.374401092529297,13.762517847762329,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:20,1,0.7071067811865476,-8.385517322986328,-1.8136453610098364,-0.5306686455805337,0.1516196130230096,0.8339078375602874,13.190905958272921,13.19090595827292
1.2847654850650532,1.284765485065055,23,0.0,13.164889238642283,True,movie2:2:23,0.0,2.0,249.0,197.0,96.0,0.0,2.0,227.586,180.058,87.744,0.07282586672259406,16.030778511999888,True,all_groundtruth_centers,original_epoch_098,21,0.3028443435777161,0.8972325107075391,0.32133957940538244,14.663853645324707,14.663853645324707,19.738876717342166,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:21,1,0.0,-2.8658892733576042,1.211939618342461,0.2242305355781158,0.822178598551855,0.5232045670649855,13.379088160259654,13.379088160259652
1.7769469846342076,1.7769469846342076,28,1.8708286933869707,7.386994492079266,True,movie2:2:28,0.0,2.0,274.0,62.0,111.0,0.0,2.0,250.436,56.668,101.45400000000001,3.0527426169089473,7.747074181326092,True,all_groundtruth_centers,original_epoch_098,22,0.698971053987941,-0.2926376404743797,-0.6525355753248818,14.34756851196289,14.34756851196289,14.539240937654045,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:22,1,1.8708286933869707,-0.36007968924682654,-1.2757956322747397,-0.6201736805872538,0.24806946230132654,0.7442084034599379,16.1245154965971,16.1245154965971
0.27750099473419,0.2775009947341882,24,0.0,20.359797805055727,True,movie2:2:24,0.0,2.0,279.0,217.0,92.0,0.0,2.0,255.006,198.338,84.08800000000001,0.17994529353808275,13.886549805547793,True,all_groundtruth_centers,original_epoch_098,23,0.6596280189213176,0.6826954142591072,-0.31435306265968566,12.41107654571533,12.411076545715332,17.969214138322098,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:23,1,0.0,6.473247999507935,0.09755570119610546,0.7881104062391007,0.39405520311955033,-0.47286624374346037,12.68857754044952,12.68857754044952
2.334975877892129,2.334975877892127,26,0.0,14.127016446235697,True,movie2:2:26,0.0,2.0,283.0,188.0,78.0,0.0,2.0,258.66200000000003,171.832,71.292,2.5892738204926715,13.614775198057973,True,all_groundtruth_centers,original_epoch_098,24,-0.4067747142608444,0.39566494091487825,0.8233975870555089,11.593412399291992,11.593412399291992,24.85822137049668,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:24,1,0.0,0.5122412481777232,-0.2542979426005445,-0.21538744591028236,0.2871832675854271,0.9333456053162741,13.928388277184121,13.92838827718412
1.0222617456544416,1.0222617456544416,12,0.7071067811865476,9.628494705095793,True,movie2:2:12,0.0,2.0,284.0,67.0,136.0,0.0,2.0,259.576,61.238,124.304,0.29532901607229256,12.980797897124363,True,all_groundtruth_centers,original_epoch_098,25,0.7007091574948192,0.5886947224044379,0.403044911165074,11.510350227355957,11.510350227355957,13.244807930620063,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:25,1,0.7071067811865476,-3.35230319202857,0.726932729582149,0.5720775412472399,0.6674238303363678,0.47673128437269985,10.488088481701515,10.488088481701515
0.08727455139160156,0.08727455139160156,10,0.7071067811865476,13.193051066943964,True,movie2:2:10,0.0,2.0,289.0,109.0,53.0,0.0,2.0,264.146,99.626,48.442,0.22829380344733963,16.479576212816806,True,all_groundtruth_centers,original_epoch_098,26,-0.48659288196390316,0.8712918572551358,-0.06385817647693315,13.912725448608398,13.912725448608398,22.58035356496037,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:26,1,0.7071067811865476,-3.286525145872842,-0.14101925205573806,-0.428571427851784,0.857142855703568,-0.28571429111162,14.0,14.0
1.162911275631057,1.162911275631057,20,0.7071067811865476,9.216465097573883,True,movie2:2:20,0.0,2.0,305.0,99.0,52.0,0.0,2.0,278.77000000000004,90.486,47.528,2.02469221832769,15.260777336882544,True,all_groundtruth_centers,original_epoch_098,27,0.19569004813707358,0.5284622435301399,-0.8260950685140306,15.268765449523926,15.268765449523926,12.815255622221171,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:27,1,0.7071067811865476,-6.0443122393086615,-0.8617809426966332,0.06085806365647026,0.6085806256919499,-0.7911548003522318,16.431676725154983,16.431676725154983
0.02520810283745334,0.02520810283745334,11,0.7071067811865476,4.037288049558014,True,movie2:2:11,0.0,2.0,320.0,188.0,55.0,0.0,2.0,292.48,171.832,50.27,0.2613292670545171,5.081183110425621,True,all_groundtruth_centers,original_epoch_098,28,-0.4893174876792637,0.8505727042716457,0.1925992497370471,16.273284912109375,16.273284912109375,10.165431049827856,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:28,1,0.7071067811865476,-1.043895060867607,-0.23612116421706375,-0.4923659529398475,0.8616404435202297,0.12309148823496187,16.24807680927192,16.24807680927192
2.3983790122076396,2.3983790122076414,9,0.5,23.378708661970443,True,movie2:3:9,0.0,3.0,37.0,126.0,133.0,0.0,3.0,33.818,115.164,121.562,4.888913906511608,26.574467235988408,True,all_groundtruth_centers,original_epoch_098,29,0.010058393207406756,0.9769450935418157,-0.21325363521088758,15.629377365112306,15.629377365112305,45.31514047753783,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:29,1,0.5,-3.1957585740179653,-2.4905348943039662,-0.3328201177351375,0.9429903335828895,0.0,18.027756377319946,18.027756377319946
5.906571411072942,5.906571411072942,7,0.0,11.913918510373657,True,movie2:3:7,0.0,3.0,63.0,84.0,120.0,0.0,3.0,57.582,76.776,109.68,6.055672508580422,15.635529609873824,True,all_groundtruth_centers,original_epoch_098,30,0.6433182783312388,-0.5431356331022502,-0.539578795746783,15.703611373901367,15.703611373901367,20.991464111132085,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:30,1,0.0,-3.7216110995001674,-0.14910109750747935,-0.5090192881088625,0.5090192881088625,0.6941172297719556,21.61018278497431,21.61018278497431
2.3622854001912685,2.3622854001912685,12,0.0,1.9371350235258877,True,movie2:3:12,0.0,3.0,72.0,227.0,116.0,0.0,3.0,65.808,207.478,106.024,3.5359039306640625,1.928940174751901,True,all_groundtruth_centers,original_epoch_098,31,0.33866549022540215,0.6472390671609528,0.68292552717775,14.311046600341797,14.311046600341797,4.972629631585171,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:31,1,0.0,0.008194848773986685,-1.173618530472794,0.3598560884268073,0.6597361577260101,0.6597361577260101,16.673332000533065,16.673332000533065
0.7069443877763959,0.7069443877763941,14,0.5,7.53930185458416,True,movie2:3:14,0.0,3.0,84.0,234.0,103.0,0.0,3.0,76.776,213.876,94.14200000000001,0.9525183516067468,16.10125613418465,True,all_groundtruth_centers,original_epoch_098,32,0.015740182337946208,0.4445005342735754,-0.8956402858795902,11.040395736694336,11.040395736694336,11.354158559111728,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:32,1,0.5,-8.561954279600489,-0.24557396383035268,0.08512565527109466,0.3405026210843786,-0.9363821804420109,11.747340124470732,11.74734012447073
3.788128713978063,3.788128713978063,20,3.640054944640259,24.118072098890888,True,movie2:4:20,0.0,4.0,100.0,184.0,108.0,0.0,4.0,91.4,168.17600000000002,98.712,1.89122929070518,24.94872504204675,True,all_groundtruth_centers,original_epoch_098,33,0.0403811572091812,0.6043178810867369,-0.7957193354074563,14.55845832824707,14.55845832824707,62.49482269665866,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:33,1,3.640054944640259,-0.8306529431558616,1.8968994232728829,-0.3713906800772299,0.5570860021207347,-0.7427813601544598,10.770329614269007,10.770329614269007
2.2387034184856844,2.2387034184856844,16,0.8660254037844386,4.691188526339286,True,movie2:3:16,0.0,3.0,99.0,163.0,140.0,0.0,3.0,90.486,148.982,127.96000000000001,3.6435522162270786,2.940260655589232,True,all_groundtruth_centers,original_epoch_098,34,0.39642411266188876,0.2896062239919348,0.8711923771047171,11.509023666381836,11.509023666381836,5.115312324804748,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:34,1,0.8660254037844386,1.7509278707500542,-1.4048487977413942,0.4364357804719847,0.21821789023599236,0.8728715609439694,13.74772708486752,13.74772708486752
3.4516432898150438,3.4516432898150455,30,1.118033988749895,15.554698185202145,True,movie2:4:30,0.0,4.0,126.0,228.0,62.0,0.0,4.0,115.164,208.392,56.668,6.173086874554176,23.732109604500025,True,all_groundtruth_centers,original_epoch_098,35,0.8296141251140253,0.46484123191477145,0.30929441075332703,10.796163558959963,10.796163558959961,9.962407026480188,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:35,1,1.118033988749895,-8.17741141929788,-2.7214435847391307,0.9124211282466754,0.21055872190307892,0.3509312031717982,14.247806848775006,14.247806848775006
0.5600610702098869,0.5600610702098869,1,0.0,10.075005758859888,True,movie2:3:1,0.0,3.0,150.0,171.0,42.0,0.0,3.0,137.1,156.294,38.388,1.6804057263833663,7.0078740111822295,True,all_groundtruth_centers,original_epoch_098,36,0.9742039849342718,0.16861635295319885,-0.14998373663483366,15.72581195831299,15.725811958312988,9.345316069254425,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:36,1,0.0,3.0671317476776583,-1.1203446561734793,0.9231326591188955,0.3296902408288096,-0.19781415209817146,15.165750888103103,15.165750888103101
0.6703319426971426,0.6703319426971426,8,0.5,18.163025995209285,True,movie2:3:8,0.0,3.0,162.0,83.0,114.0,0.0,3.0,148.068,75.86200000000001,104.196,2.5211955568431073,18.56427498000635,True,all_groundtruth_centers,original_epoch_098,37,0.15352936580196752,0.9836828187401623,0.09379150255675939,16.908063888549805,16.908063888549805,23.99794567493842,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:37,1,0.5,-0.40124898479706417,-1.8508636141459647,0.11377602429060397,0.9102081943248318,0.3982160962097755,17.578395831246947,17.578395831246947
3.0783821472444366,3.078382147244433,14,2.345207879911715,7.871983951696584,True,movie2:4:14,0.0,4.0,166.0,219.0,129.0,0.0,4.0,151.72400000000002,200.166,117.906,1.6439720887958948,53.36485899375452,True,all_groundtruth_centers,original_epoch_098,38,0.18275166217067695,0.9555410621485153,0.2313938385565657,14.12626838684082,14.12626838684082,12.367939317362804,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:38,1,2.345207879911715,-45.49287504205793,1.4344100584485382,0.11624763965260045,0.9299811172208036,0.3487428965411982,17.204650534085257,17.204650534085253
0.08901729893073806,0.08901729893073806,13,0.7071067811865476,10.867065941975742,True,movie2:3:13,0.0,3.0,170.0,68.0,82.0,0.0,3.0,155.38,62.152,74.94800000000001,0.41215441791579366,20.384917456938666,True,all_groundtruth_centers,original_epoch_098,39,0.5495840581897252,0.3483173890375666,-0.7593631275468709,15.076733589172363,15.076733589172363,9.890370592938316,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:39,1,0.7071067811865476,-9.517851514962924,-0.3231371189850556,0.6593804561268665,0.19781413683805996,-0.7253185378472956,15.165750888103101,15.165750888103101
0.2876981864764616,0.2876981864764616,2,0.7071067811865476,4.758004683950871,True,movie2:3:2,0.0,3.0,180.0,157.0,64.0,0.0,3.0,164.52,143.49800000000002,58.496,0.7122904181713618,2.8672215919432595,True,all_groundtruth_centers,original_epoch_098,40,0.07187701983085759,0.9224066203549715,-0.37947295126998726,11.417001724243164,11.417001724243164,8.206785070378336,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:40,1,0.7071067811865476,1.8907830920076112,-0.42459223169490024,0.0,0.9397934277954141,-0.34174305124251747,11.704699910719626,11.704699910719626
2.3689198580014583,2.3689198580014583,4,0.7071067811865476,7.710379199550673,True,movie2:3:4,0.0,3.0,192.0,82.0,78.0,0.0,3.0,175.488,74.94800000000001,71.292,3.763454508994485,12.1948831058034,True,all_groundtruth_centers,original_epoch_098,41,-0.5913259109465132,0.6563843449415094,0.4685010765825216,13.283555984497072,13.28355598449707,14.154708968937094,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:41,1,0.7071067811865476,-4.484503906252727,-1.3945346509930268,-0.5111012519999519,0.6388765649999399,0.574988908499946,15.65247584249853,15.652475842498529
0.20329841426624995,0.2032984142662464,3,0.0,5.309193376618238,True,movie2:3:3,0.0,3.0,216.0,227.0,106.0,0.0,3.0,197.424,207.478,96.884,1.2650404483939752,2.103341781619151,True,all_groundtruth_centers,original_epoch_098,42,-0.0944253868051838,0.9918766233226186,0.08523268406434054,16.826087951660156,16.826087951660156,7.873980336623354,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:42,1,0.0,3.2058515949990873,-1.0617420341277288,-0.05872202255176583,0.9982743731396844,0.0,17.029386365926406,17.029386365926403
0.6941242359236721,0.6941242359236739,17,3.1622776601683795,13.040159877617674,True,movie2:4:17,0.0,4.0,227.0,216.0,62.0,0.0,4.0,207.478,197.424,56.668,1.3937542852868248,12.558262062475714,True,all_groundtruth_centers,original_epoch_098,43,0.7442543621744672,0.6279257574107813,0.2275844624845323,11.3889217376709,11.388921737670898,14.710010493367491,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:43,1,3.1622776601683795,0.4818978151419593,-0.6996300493631509,0.5793241322585062,0.7448452850544783,0.33104237057368013,12.083045973594572,12.083045973594572
0.8956344725438719,0.8956344725438719,0,0.0,6.558199991312727,True,movie2:3:0,0.0,3.0,261.0,134.0,33.0,0.0,3.0,238.554,122.476,30.162000000000003,0.021076362070223453,4.329090352453597,True,all_groundtruth_centers,original_epoch_098,44,0.8779562624821315,0.45975799062917944,-0.13347430921726458,14.966881752014162,14.96688175201416,8.290626816534955,training_consistent_log_reconstructed,145,nuclei_movie2_frozen_centers,movie2:component:44,1,0.0,2.2291096388591303,0.8745581104736484,0.923869764413216,0.35533454239953016,-0.14213381505041364,14.07124727947029,14.071247279470288
