archived_raster_nematic_axis_error_deg,center_t,center_x,center_y,center_z,corrected_nematic_axis_error_deg,dataset,evaluated,index,metric_basis,mode,predicted_axis_x,predicted_axis_y,predicted_axis_z,production_quaternion_error_deg_event_proxy,raw_vs_archived_axis_error_deg,skip_reason,truth_axis_x,truth_axis_y,truth_axis_z,truth_time_offset
15.250369004391965,2.0,279.0,217.0,92.0,13.886549805547741,gastruloid_nuclei,True,23,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.7127510964955948,0.6340363981757277,-0.29997286582735666,11.214013932276139,2.1316720786164747,,-0.7624928516630234,-0.457495710997814,0.457495710997814,
12.32922657327512,2.0,283.0,188.0,78.0,13.61477431425332,gastruloid_nuclei,True,24,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.4724837341707785,0.31374103376087276,0.8236052966553189,24.49362470690858,1.5434280347175975,,-0.26490647141300877,0.26490647141300877,0.9271726499455306,
15.171826585750239,2.0,284.0,67.0,136.0,12.980799636765905,gastruloid_nuclei,True,25,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.6766323248798607,0.5024100658966717,0.5382869333481693,15.93649545866248,2.810549372967034,,0.595879571531124,0.6810052246069989,0.4256282653793743,
13.82925042799288,2.0,289.0,109.0,53.0,16.479575984879173,gastruloid_nuclei,True,26,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.4152338139584825,0.9084286226470133,-0.04835615060302519,27.41527352996679,2.6632836799014727,,0.3956282840374722,-0.8571946154145231,0.3296902366978935,
14.176125974526292,2.0,305.0,99.0,52.0,15.260778394725916,gastruloid_nuclei,True,27,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.2430810552619461,0.4447184063288056,-0.8620540236232913,21.742757959150264,1.514891647752359,,-0.056077215409204434,-0.6168493695012488,0.785081015728862,
5.076973821730412,2.0,320.0,188.0,55.0,5.081182756978045,gastruloid_nuclei,True,28,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.4513377510340376,0.8750666904145835,0.17479279681498502,11.977381094363556,1.1432381356837087,,-0.5111656508223583,0.8519427513705972,0.11359236684941296,
30.17111820005972,3.0,37.0,126.0,133.0,26.57446741087789,gastruloid_nuclei,True,29,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.011553705089859135,0.9415364789752244,-0.33671289054271913,54.58072171638225,4.584317225452616,,-0.3011313679370973,0.9535826651341416,0.0,
15.05781761903995,3.0,63.0,84.0,120.0,15.6355296098738,gastruloid_nuclei,True,30,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.6767876001607736,-0.5638563608895406,-0.4733123160800118,27.2048429851572,0.6474924272005345,,-0.5144957554275265,0.5144957554275265,0.6859943405700353,
4.441432821910336,3.0,72.0,227.0,116.0,1.928940174751901,gastruloid_nuclei,True,31,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.3586897127707996,0.6740246315182008,0.6457805246824613,7.586975936816714,2.5465432461788517,,0.3333333333333333,0.6666666666666666,0.6666666666666666,
17.09827472234772,3.0,84.0,234.0,103.0,16.101256536299594,gastruloid_nuclei,True,32,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.08988985165984993,0.5652818042795728,-0.8199855464085943,21.69958500398564,2.0667135188142773,,-0.07881104062391006,-0.31524416249564025,0.9457324874869207,
30.661964225969257,4.0,100.0,184.0,108.0,24.948725648335184,gastruloid_nuclei,True,33,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.018631407841391303,0.7293913294984037,-0.6838429345210777,53.959520464379004,5.757944703043333,,0.346843987809648,-0.5202659817144719,0.780398972571708,
3.5766771916902815,3.0,99.0,163.0,140.0,2.9402613974240785,gastruloid_nuclei,True,34,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.49093729083642096,0.23591538684461313,0.8386444459460468,6.50146301936815,1.1431090759717015,,0.4646063181199804,0.1991169934799916,0.8628403050799636,
20.630180802136504,4.0,126.0,228.0,62.0,23.732108816753676,gastruloid_nuclei,True,35,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.6507261859200141,0.4129529836923342,0.6372011175583341,15.635866757159233,3.157188269234,,0.9012626521891645,0.24033670725044387,0.3605050608756658,
7.959440962980837,3.0,150.0,171.0,42.0,7.00787407778262,gastruloid_nuclei,True,36,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.9398218789291725,0.32332813732710153,-0.1104253209124929,6.497301060861285,1.544484243032668,,-0.9116846116771036,-0.3418817293789138,0.2279211529192759,
16.417006173678914,3.0,162.0,83.0,114.0,18.564275104124928,gastruloid_nuclei,True,37,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.080928850290431,0.9956541371263694,0.046079935045676285,24.753685944531046,2.1475619312104177,,0.10300524052492095,0.9270471647242885,0.3605183418372233,
54.11601321242774,4.0,166.0,219.0,129.0,53.36485955527529,gastruloid_nuclei,True,38,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.14792040366356324,0.8475100948456229,-0.5097511091844448,70.1098279296484,1.1415140813553057,,0.16415269654937484,0.9301986137797906,0.3283053930987497,
20.55634198332296,3.0,170.0,68.0,82.0,20.384917714635073,gastruloid_nuclei,True,39,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.49374123453147556,0.4911221428021495,-0.717647987646283,17.757682052867064,0.32226116439928526,,-0.6645343026631947,-0.1812366279990531,0.7249465119962124,
1.7413011915411654,3.0,180.0,157.0,64.0,2.8672217091767735,gastruloid_nuclei,True,40,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.12487345125881633,0.9206140779095879,-0.36996802662580347,7.16267695019096,1.1800541565325484,,-0.07669649888473704,-0.9203579866168444,0.3834824944236852,
10.953077505530308,3.0,192.0,82.0,78.0,12.194883859960582,gastruloid_nuclei,True,41,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.587482082420341,0.7091959346765793,0.38975111170242066,23.938698009054466,1.2422347725422038,,-0.5178918038835925,0.6329788714132796,0.575435337648436,
5.024548933813679,3.0,216.0,227.0,106.0,2.103341624332711,gastruloid_nuclei,True,42,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.09524276012562283,0.9948934841039727,0.03340317247076165,4.160189730849669,2.9455710712775547,,-0.11043152607484653,0.9938837346736188,0.0,
10.96503222498561,4.0,227.0,216.0,62.0,12.558260912696733,gastruloid_nuclei,True,43,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.7544054548353769,0.5959654095097527,0.275132041722699,12.61994004133297,1.5992616818242764,,0.5962847939999439,0.7453559924999299,0.29814239699997197,
4.146253884165255,3.0,261.0,134.0,33.0,4.329090867711192,gastruloid_nuclei,True,44,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.8885131291976321,0.4137578716368455,-0.19836542768834425,6.182084472273153,0.1841383979711979,,-0.9113223768657671,-0.39056673294247163,0.13018891098082389,
14.80393813023208,3.0,271.0,90.0,72.0,13.271288328011872,gastruloid_nuclei,True,45,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.5806066897038573,0.27326937045676886,-0.7669548376803487,14.81346639995952,2.740290839685657,,-0.5229763603684907,-0.06537204504606134,0.8498365855987974,
7.950720496681237,3.0,272.0,209.0,61.0,8.531270590742675,gastruloid_nuclei,True,46,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.4917491197009888,-0.41075589005252133,0.7677645485827432,17.2579018904647,0.680764359239149,,0.6109598099719177,-0.4073065399812784,0.6788442333021307,
10.022562657375202,3.0,304.0,219.0,112.0,10.363062218840685,gastruloid_nuclei,True,47,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.13597448424431824,0.4022478599179186,-0.9053770478789189,23.02754908277372,1.139249800504474,,-0.08058229640253803,-0.24174688920761409,0.9669875568304563,
5.633779564858494,3.0,319.0,120.0,53.0,1.2642159581244687,gastruloid_nuclei,True,48,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.4635415291719916,0.8858798736490077,0.018603768341646502,10.894749701827571,4.770682412681562,,-0.47409982303501746,0.8804710999221753,0.0,
,4.0,26.0,180.0,104.0,,gastruloid_nuclei,False,49,,all_groundtruth_centers,,,,,,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,
4.998828701782351,4.0,69.0,92.0,82.0,5.06874288433607,gastruloid_nuclei,True,50,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.9197397297176623,-0.38287400676154654,-0.08652354896350864,15.342859739102481,0.10747520686992688,,-0.9161573349021892,0.4008188340197078,0.0,
13.328362681943432,4.0,78.0,205.0,93.0,11.641565528808902,gastruloid_nuclei,True,51,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.06058550592161535,0.7758714175306224,-0.6279752701589804,17.76479671059516,2.753170313269817,,0.12469593727770992,-0.717001639346832,0.6858276550274045,
23.58180883566211,4.0,81.0,174.0,115.0,22.67461446611912,gastruloid_nuclei,True,52,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.8500451955062205,-0.14514033245832195,-0.5063175382017485,50.64339957063603,2.5001758766403954,,-0.5986710947139654,0.06651901052377393,0.7982281262852872,
13.713263652860189,4.0,91.0,109.0,63.0,13.340505469322975,gastruloid_nuclei,True,53,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.8486469596570128,0.43312376232126204,0.3036480600589822,8.674151965245306,3.3728215405142605,,0.8543576577167609,0.5126145946300565,0.0854357657716761,
,4.0,99.0,188.0,49.0,,gastruloid_nuclei,False,54,,all_groundtruth_centers,,,,,,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,
59.500705128686185,4.0,104.0,186.0,90.0,59.007355459459816,gastruloid_nuclei,True,55,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.6049234565432343,0.6898780661452294,0.3976630050375619,99.30979811490667,0.7736495093835775,,-0.9877295966495896,-0.14815943949743846,0.04938647983247948,
12.676678649580651,4.0,111.0,221.0,55.0,13.67200243551789,gastruloid_nuclei,True,56,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.15481166739642377,0.9314956383368567,-0.32916443215716806,24.139355711154508,1.4211081131043073,,0.07669649888473704,-0.9203579866168444,0.3834824944236852,
34.79296881104421,4.0,138.0,195.0,40.0,36.06199583825214,gastruloid_nuclei,True,57,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.7178688778098568,0.634741515072905,-0.28595014130958196,25.058979914201142,1.2756736294338238,,0.7300956427599692,0.5973509804399748,0.331861655799986,
10.539480735107816,4.0,141.0,129.0,35.0,8.974845758712366,gastruloid_nuclei,True,58,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.8740255195682469,-0.48079408142820945,-0.0701173474046209,19.960982540735834,1.5916097808800742,,0.905752918579103,-0.4180398085749706,0.06967330142916177,
13.236651049520104,4.0,154.0,172.0,93.0,13.224506664909129,gastruloid_nuclei,True,59,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.7323346597772252,-0.3405868273149265,0.5896495222999236,26.170556728331842,0.6428584089809435,,0.5832118435198043,-0.29160592175990213,0.7581753965757455,
,4.0,155.0,78.0,140.0,,gastruloid_nuclei,False,60,,all_groundtruth_centers,,,,,,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,
20.09486089131774,4.0,163.0,70.0,100.0,19.755700660321075,gastruloid_nuclei,True,61,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.07108379183131647,0.9715776507580668,0.2257962866973636,29.535330078563245,1.3919330960181666,,-0.11930999725437871,0.835169980780651,0.5368949876447042,
12.07705717981234,4.0,208.0,152.0,119.0,11.077356221674304,gastruloid_nuclei,True,62,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.11855316137932245,0.9262837812142316,0.35769191294525204,13.597599172408206,1.0921641186270976,,0.2407717061715384,0.8427009716003844,0.4815434123430768,
3.7374631938338605,4.0,230.0,187.0,127.0,3.3018126992988117,gastruloid_nuclei,True,63,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.645967917416211,0.6855759803044448,0.3357246265893563,6.266175515164524,3.1456360831728585,,-0.6412234498911868,0.7124704998790965,0.2849881999516386,
18.385979898930398,4.0,248.0,84.0,92.0,18.134379104020216,gastruloid_nuclei,True,64,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.8210746952435041,0.36651475442651615,0.4376108769425842,8.721895515778785,0.340904768955282,,0.8808303292720552,0.058722021951470346,0.46977617561176277,
18.858003739715073,4.0,263.0,80.0,145.0,19.54638247169399,gastruloid_nuclei,True,65,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.841111944697765,0.4995904076315896,0.2072199823599218,10.145247515973248,1.5180035169125545,,0.8665782448262421,0.24759378423606918,0.43328912241312106,
16.241642570799247,4.0,270.0,183.0,41.0,16.326436828486028,gastruloid_nuclei,True,66,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.44672248670663967,0.8621778502770715,0.2389317357787446,16.46885541854574,0.8667007609724647,,0.6237828615518053,0.6861611477069858,0.3742697169310832,
8.902623785331333,4.0,275.0,160.0,121.0,9.050356214184701,gastruloid_nuclei,True,67,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.2911827768058313,0.6762705445559093,-0.6766614670998338,15.255976519947636,0.3944748750014821,,0.3522082237986393,-0.5534700659692904,0.7547319081399414,
3.084935419580569,4.0,277.0,108.0,85.0,4.010985261342393,gastruloid_nuclei,True,68,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.4873986815727141,-0.4730646602064758,0.7339293920159566,7.525647909743619,2.059444626281115,,0.47639306734033093,-0.41684393392278957,0.7741387344280378,
,4.0,281.0,84.0,118.0,,gastruloid_nuclei,False,69,,all_groundtruth_centers,,,,,,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,
3.343942591552132,4.0,300.0,124.0,59.0,1.1043895709491183,gastruloid_nuclei,True,70,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.7811078771962335,-0.4056001973313636,-0.4747198796203427,5.869759553009083,2.24481628662218,,-0.7929823205461077,0.39649116027305387,0.46257302031856284,
1.918590979038492,4.0,306.0,174.0,79.0,2.042238328416394,gastruloid_nuclei,True,71,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.45367942438803494,0.5175543283591943,-0.7254739809831947,2.200515191441259,0.1474018098227008,,-0.4216370213557839,-0.5270462766947299,0.7378647873726218,
17.109933532949928,4.0,307.0,221.0,87.0,17.757216380556027,gastruloid_nuclei,True,72,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.2588239395826723,0.3341259899840042,0.9062946491710707,34.34596220198647,0.7522772782199089,,0.4180398085749706,0.06967330142916177,0.905752918579103,
6.312269565319907,4.0,322.0,88.0,78.0,6.323010934129352,gastruloid_nuclei,True,73,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.7709005613903313,0.5941989075578774,-0.22943404870484474,7.456060606939864,0.019196601525879434,,-0.7300956427599692,-0.5973509804399748,0.331861655799986,
17.78491570167813,5.0,40.0,126.0,86.0,18.34851815926204,gastruloid_nuclei,True,74,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.8468672287588079,-0.15051229901958518,-0.5100607264808924,39.360821507915624,0.5642613135958814,,-0.6469966392206304,0.10783277320343841,0.7548294124240689,
12.25934877135725,5.0,84.0,165.0,93.0,11.280697736855863,gastruloid_nuclei,True,75,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.5666077509250523,0.6433030755875023,-0.5148949499959329,13.139843197126748,0.9833928870123393,,-0.441054277135977,-0.6064496310619684,0.6615814157039656,
10.07415623982199,5.0,92.0,61.0,92.0,10.390754930423782,gastruloid_nuclei,True,76,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.7444076740088095,-0.6158958666982763,0.25793312362078114,19.377094924108718,1.0311560018887975,,0.7249465119962124,-0.5437098839971592,0.42288546533112387,
5.499119638826499,5.0,116.0,225.0,105.0,3.5619570276647194,gastruloid_nuclei,True,77,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.5805761286704044,0.5523587099880883,0.5981899483595331,9.383063187486561,2.774628629358711,,0.5368949876447042,0.5965499862718936,0.5965499862718936,
10.095961324452128,5.0,126.0,218.0,94.0,9.438623681308702,gastruloid_nuclei,True,78,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.21665307633583125,0.933729978272292,-0.2849732832913388,17.227875315848102,0.6912938992287114,,0.3283053930987497,-0.9301986137797906,0.16415269654937484,
11.93355532665882,5.0,136.0,79.0,105.0,10.345625709304146,gastruloid_nuclei,True,79,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.47189594283448244,0.7015424934187692,-0.5339965815097799,17.832744840805248,2.1165344492021725,,-0.34874291623145787,-0.813733471206735,0.46499055497527714,
7.734017957422177,5.0,141.0,157.0,100.0,8.626614737985518,gastruloid_nuclei,True,80,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,-0.408185885281807,0.9035944464233298,-0.13000522854725272,14.503579842733231,0.89366983749476,,-0.3417430630867044,0.939793423488437,0.0,
12.731652803876957,5.0,153.0,225.0,132.0,12.00115534377138,gastruloid_nuclei,True,81,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.3484174099851892,-0.21851578968852492,0.9115131145935385,24.503858787388932,0.7356726139824018,,0.5306686305052324,-0.15161960871578067,0.8339078479367937,
78.93693606019438,5.0,197.0,132.0,38.0,83.29144745883688,gastruloid_nuclei,True,82,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.002377357132709795,0.8876570228289388,0.46049903148163973,126.78363874044165,5.715289126701433,,0.5178918038835925,-0.287717668824218,0.8056094727078105,
21.965761181561888,5.0,209.0,67.0,147.0,21.19537423784904,gastruloid_nuclei,True,83,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.9734481068192685,0.16126642441737238,0.1624559130521815,11.980982423308486,0.9726998546689843,,0.8451542547285166,0.1690308509457033,0.50709255283711,
3.371717209891981,5.0,228.0,165.0,115.0,2.460250682637639,gastruloid_nuclei,True,84,epoch_098 raw-quaternion compatibility replay plus released daughter-label centroids,all_groundtruth_centers,0.09025066347540546,0.5556571126049227,0.8264986333647559,6.882752421682465,0.973049556025935,,0.058025885318565944,0.5802588531856595,0.8123623944599232,
